Tag Code,Mark Site Name,Mark Date MMDDYYYY,Release Site Name,Release Date MMDDYYYY,Species Code,Species Name,Rear Type Code,Rear Type Name,Mark Count
3D9.1C2D45A35A,ENTIAR - Entiat River,8/19/2010,ENTIAR - Entiat River,8/20/2010,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D45D3BC,MADRVR - Mad River (Entiat River watershed),8/16/2010,MADRVR - Mad River (Entiat River watershed),8/16/2010,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D468254,ENTIAR - Entiat River,8/18/2010,ENTIAR - Entiat River,8/18/2010,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D4811AD,ENTIAR - Entiat River,10/6/2010,ENTIAR - Entiat River,10/7/2010,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D6B1A3E,EBNK - East Bank Hatchery,5/3/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/3/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6B20B6,EBNK - East Bank Hatchery,5/4/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6B27AD,EBNK - East Bank Hatchery,5/3/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/3/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6B29E8,EBNK - East Bank Hatchery,5/3/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/3/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6B52C4,EBNK - East Bank Hatchery,5/3/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/3/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6B5ECF,EBNK - East Bank Hatchery,5/3/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/3/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6B90D6,EBNK - East Bank Hatchery,5/3/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/3/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6BBE69,EBNK - East Bank Hatchery,5/3/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/3/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6BC0A7,EBNK - East Bank Hatchery,5/4/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6BF956,EBNK - East Bank Hatchery,5/3/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/3/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6BFB7B,EBNK - East Bank Hatchery,5/3/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/3/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6C0A0A,EBNK - East Bank Hatchery,5/3/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/3/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6C357B,EBNK - East Bank Hatchery,5/3/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/3/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6C6712,EBNK - East Bank Hatchery,5/4/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6C6CE1,EBNK - East Bank Hatchery,5/4/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6C6E4C,CHEL - Chelan PUD Hatchery,11/1/2010,WENATR - Wenatchee River,5/3/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6CAB7D,EBNK - East Bank Hatchery,5/4/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6CB1B0,EBNK - East Bank Hatchery,5/3/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/3/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6CE614,EBNK - East Bank Hatchery,5/3/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/3/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6D072A,EBNK - East Bank Hatchery,5/3/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/3/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6D196D,EBNK - East Bank Hatchery,5/4/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6D1ABD,EBNK - East Bank Hatchery,5/4/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6D1D3A,EBNK - East Bank Hatchery,5/3/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/3/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6E0DD3,EBNK - East Bank Hatchery,10/27/2010,"ROLFIP - Rolfing Acclimation Pond, Wenatchee River Basin",5/2/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D6FDC92,ENTIAR - Entiat River,5/2/2014,ENTIAR - Entiat River,5/2/2014,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D6FF6A1,ENTIAR - Entiat River,4/30/2014,ENTIAR - Entiat River,4/30/2014,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D6FF6D8,ENTIAR - Entiat River,4/29/2014,ENTIAR - Entiat River,4/30/2014,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D6FFE83,ENTIAR - Entiat River,5/5/2014,ENTIAR - Entiat River,5/5/2014,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D76E336,ENTIAR - Entiat River,3/5/2013,ENTIAR - Entiat River,3/6/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D778E8A,ENTIAR - Entiat River,8/24/2011,ENTIAR - Entiat River,8/24/2011,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D89E6BE,EBNK - East Bank Hatchery,5/3/2011,NASONC - Nason Creek (tributary to Wenatchee River),5/3/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D89EA91,EBNK - East Bank Hatchery,5/20/2011,WENATR - Wenatchee River,5/20/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D89FC30,EBNK - East Bank Hatchery,5/17/2011,WENATR - Wenatchee River,5/17/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8BA87A,EBNK - East Bank Hatchery,2/24/2010,WENATR - Wenatchee River,4/21/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8C62E5,EBNK - East Bank Hatchery,2/23/2010,WENATR - Wenatchee River,4/21/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8C6377,EBNK - East Bank Hatchery,2/24/2010,WENATR - Wenatchee River,4/21/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8C7644,EBNK - East Bank Hatchery,2/25/2010,WENATR - Wenatchee River,4/21/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8CB477,EBNK - East Bank Hatchery,10/11/2010,WENATR - Wenatchee River,5/2/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8CB651,EBNK - East Bank Hatchery,10/4/2010,WENATR - Wenatchee River,5/9/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8CBA8A,EBNK - East Bank Hatchery,10/5/2010,WENATR - Wenatchee River,5/9/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8CBC6A,EBNK - East Bank Hatchery,10/5/2010,WENATR - Wenatchee River,5/9/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8CC0AD,EBNK - East Bank Hatchery,10/4/2010,WENATR - Wenatchee River,5/9/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8CD4CF,EBNK - East Bank Hatchery,10/6/2010,WENATR - Wenatchee River,5/9/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8CE2CE,EBNK - East Bank Hatchery,5/2/2011,WENATR - Wenatchee River,5/2/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8CE426,EBNK - East Bank Hatchery,10/5/2010,WENATR - Wenatchee River,5/9/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8CF2AD,EBNK - East Bank Hatchery,5/2/2011,WENATR - Wenatchee River,5/2/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8D0686,EBNK - East Bank Hatchery,10/5/2010,WENATR - Wenatchee River,5/9/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8D5951,EBNK - East Bank Hatchery,2/23/2010,WENATR - Wenatchee River,4/21/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8D5B9D,EBNK - East Bank Hatchery,2/23/2010,WENATR - Wenatchee River,4/21/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8D5EA9,EBNK - East Bank Hatchery,2/24/2010,WENATR - Wenatchee River,4/21/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8D6D09,EBNK - East Bank Hatchery,2/23/2010,WENATR - Wenatchee River,4/21/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8DA11E,EBNK - East Bank Hatchery,2/25/2010,WENATR - Wenatchee River,4/21/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8DC5AB,EBNK - East Bank Hatchery,2/24/2010,WENATR - Wenatchee River,4/21/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8DDCAF,EBNK - East Bank Hatchery,2/24/2010,WENATR - Wenatchee River,4/21/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8DF244,EBNK - East Bank Hatchery,5/2/2011,WENATR - Wenatchee River,5/2/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8DF493,EBNK - East Bank Hatchery,10/6/2010,WENATR - Wenatchee River,5/9/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8DFEAE,WENATR - Wenatchee River,10/5/2012,WENATR - Wenatchee River,10/5/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D8E010A,EBNK - East Bank Hatchery,10/5/2010,WENATR - Wenatchee River,5/9/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8E0164,EBNK - East Bank Hatchery,10/4/2010,WENATR - Wenatchee River,5/9/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8E160B,EBNK - East Bank Hatchery,5/2/2011,WENATR - Wenatchee River,5/2/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8E1BE5,EBNK - East Bank Hatchery,10/6/2010,WENATR - Wenatchee River,5/9/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8E1D6E,EBNK - East Bank Hatchery,10/4/2010,WENATR - Wenatchee River,5/9/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8E231E,EBNK - East Bank Hatchery,10/4/2010,WENATR - Wenatchee River,5/9/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8E25C0,EBNK - East Bank Hatchery,10/4/2010,WENATR - Wenatchee River,5/9/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8E3FE3,EBNK - East Bank Hatchery,10/5/2010,WENATR - Wenatchee River,5/9/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8E4AC9,EBNK - East Bank Hatchery,10/5/2010,WENATR - Wenatchee River,5/9/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8E5DEB,EBNK - East Bank Hatchery,5/2/2011,WENATR - Wenatchee River,5/2/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8E6AE4,EBNK - East Bank Hatchery,10/5/2010,WENATR - Wenatchee River,5/9/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8EA1D0,EBNK - East Bank Hatchery,2/24/2010,WENATR - Wenatchee River,4/21/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8EC05F,EBNK - East Bank Hatchery,2/24/2010,WENATR - Wenatchee River,4/21/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8EC86D,EBNK - East Bank Hatchery,2/24/2010,WENATR - Wenatchee River,4/21/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8F087F,EBNK - East Bank Hatchery,2/23/2010,WENATR - Wenatchee River,4/21/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8F0A7B,WENATR - Wenatchee River,10/2/2012,WENATR - Wenatchee River,10/2/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D8F44D6,EBNK - East Bank Hatchery,5/2/2011,WENATR - Wenatchee River,5/2/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8F4FCE,EBNK - East Bank Hatchery,5/2/2011,WENATR - Wenatchee River,5/2/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8F5633,EBNK - East Bank Hatchery,5/2/2011,WENATR - Wenatchee River,5/2/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8F5ED0,EBNK - East Bank Hatchery,5/2/2011,WENATR - Wenatchee River,5/2/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D8F8046,EBNK - East Bank Hatchery,5/2/2011,WENATR - Wenatchee River,5/2/2011,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D90170A,EBNK - East Bank Hatchery,2/23/2010,WENATR - Wenatchee River,4/21/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2D9188B0,ENTIAR - Entiat River,5/2/2011,ENTIAR - Entiat River,5/3/2011,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D91FF33,ENTIAR - Entiat River,3/8/2013,ENTIAR - Entiat River,3/9/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D9207E9,MADRVR - Mad River (Entiat River watershed),8/22/2011,MADRVR - Mad River (Entiat River watershed),8/22/2011,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D920C3E,ENTIAR - Entiat River,3/7/2013,ENTIAR - Entiat River,3/7/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D921762,ENTIAR - Entiat River,8/27/2011,ENTIAR - Entiat River,8/27/2011,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D926486,ENTIAR - Entiat River,4/23/2012,ENTIAR - Entiat River,4/25/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D927CB3,ENTIAR - Entiat River,4/25/2012,ENTIAR - Entiat River,4/25/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D928486,MADRVR - Mad River (Entiat River watershed),8/18/2011,MADRVR - Mad River (Entiat River watershed),8/18/2011,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D928A8E,ENTIAR - Entiat River,3/6/2013,ENTIAR - Entiat River,3/6/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D92A08C,ENTIAR - Entiat River,4/23/2012,ENTIAR - Entiat River,4/25/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D92CE2F,ENTIAR - Entiat River,4/23/2012,ENTIAR - Entiat River,4/25/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D92DABB,ENTIAR - Entiat River,4/25/2012,ENTIAR - Entiat River,4/25/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D9303CC,ENTIAR - Entiat River,4/23/2012,ENTIAR - Entiat River,4/25/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D9328F3,ENTIAR - Entiat River,3/5/2013,ENTIAR - Entiat River,3/6/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D932CD1,ENTIAR - Entiat River,3/6/2013,ENTIAR - Entiat River,3/7/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D9349B5,ENTIAR - Entiat River,10/13/2011,ENTIAR - Entiat River,10/13/2011,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D937BC6,"WENA3T - Upper Wenatchee trap, 4km above Chiwawa River",4/19/2012,"WENA3T - Upper Wenatchee trap, 4km above Chiwawa River",4/19/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D9495B9,ENTIAR - Entiat River,4/25/2012,ENTIAR - Entiat River,4/25/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D94B98C,ENTIAR - Entiat River,3/7/2013,ENTIAR - Entiat River,3/7/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D96078C,MADRVR - Mad River (Entiat River watershed),9/20/2011,MADRVR - Mad River (Entiat River watershed),9/20/2011,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D99DEAF,ENTIAR - Entiat River,9/17/2013,ENTIAR - Entiat River,9/17/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D9E8110,ENTIAR - Entiat River,4/15/2012,ENTIAR - Entiat River,4/16/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D9EDD36,ENTIAR - Entiat River,5/3/2012,ENTIAR - Entiat River,5/3/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D9EF5D0,ENTIAR - Entiat River,4/16/2012,ENTIAR - Entiat River,4/18/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D9F0CEC,ENTIAR - Entiat River,4/16/2012,ENTIAR - Entiat River,4/18/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D9F0CFB,ENTIAR - Entiat River,4/17/2012,ENTIAR - Entiat River,4/18/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D9FD13B,ENTIAR - Entiat River,8/29/2013,ENTIAR - Entiat River,8/29/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2D9FDE14,ENTIAR - Entiat River,8/12/2013,ENTIAR - Entiat River,8/12/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DA0FC56,ENTIAR - Entiat River,8/13/2013,ENTIAR - Entiat River,8/13/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DCAE414,CHEL - Chelan PUD Hatchery,9/4/2012,WENATR - Wenatchee River,5/1/2013,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCAE59E,CHEL - Chelan PUD Hatchery,9/4/2012,WENATR - Wenatchee River,4/2/2013,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCAF7BC,EBNK - East Bank Hatchery,9/20/2011,WENATR - Wenatchee River,5/9/2012,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCB2709,CHEL - Chelan PUD Hatchery,9/6/2011,WENATR - Wenatchee River,4/10/2012,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCB9F6D,CHEL - Chelan PUD Hatchery,9/6/2011,WENATR - Wenatchee River,4/10/2012,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCBADB8,WENATR - Wenatchee River,9/27/2011,WENATR - Wenatchee River,9/27/2011,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DCBD558,CHEL - Chelan PUD Hatchery,9/4/2012,WENATR - Wenatchee River,4/2/2013,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCBE3B7,EBNK - East Bank Hatchery,9/10/2012,NASONC - Nason Creek (tributary to Wenatchee River),4/29/2013,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCC1BAA,CHEL - Chelan PUD Hatchery,9/4/2012,WENATR - Wenatchee River,4/24/2013,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCC4CAF,CHEL - Chelan PUD Hatchery,9/4/2012,WENATR - Wenatchee River,5/1/2013,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCC4DA8,CHEL - Chelan PUD Hatchery,9/4/2012,WENATR - Wenatchee River,4/24/2013,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCC6C4F,CHEL - Chelan PUD Hatchery,9/4/2012,WENATR - Wenatchee River,4/24/2013,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCC9666,CHEL - Chelan PUD Hatchery,9/4/2012,WENATR - Wenatchee River,4/24/2013,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCD5BEE,EBNK - East Bank Hatchery,9/10/2012,NASONC - Nason Creek (tributary to Wenatchee River),4/29/2013,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCD6129,CHEL - Chelan PUD Hatchery,9/8/2011,WENATR - Wenatchee River,5/10/2012,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCD79EE,CHEL - Chelan PUD Hatchery,9/6/2011,WENATR - Wenatchee River,4/10/2012,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCD8CB3,CHEL - Chelan PUD Hatchery,9/6/2011,WENATR - Wenatchee River,5/7/2012,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCE2CD4,EBNK - East Bank Hatchery,9/20/2011,WENATR - Wenatchee River,5/8/2012,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCF4EBB,CHEL - Chelan PUD Hatchery,9/6/2011,WENATR - Wenatchee River,4/10/2012,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DCF9736,CHEL - Chelan PUD Hatchery,9/6/2011,WENATR - Wenatchee River,4/10/2012,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DD00422,CHEL - Chelan PUD Hatchery,9/6/2011,WENATR - Wenatchee River,4/10/2012,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DD008D9,CHEL - Chelan PUD Hatchery,9/6/2011,WENATR - Wenatchee River,5/17/2012,3,Steelhead,H,Hatchery Reared,1
3D9.1C2DD57BAA,ENTIAR - Entiat River,10/5/2012,ENTIAR - Entiat River,10/5/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DD6A680,ENTIAR - Entiat River,3/14/2012,ENTIAR - Entiat River,3/15/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DD6D852,MADRVR - Mad River (Entiat River watershed),8/17/2012,MADRVR - Mad River (Entiat River watershed),8/17/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DD6F2D1,ENTIAR - Entiat River,3/13/2012,ENTIAR - Entiat River,3/14/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DD6F51A,MADRVR - Mad River (Entiat River watershed),8/17/2012,MADRVR - Mad River (Entiat River watershed),8/17/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DD731BF,ENTIAR - Entiat River,9/5/2012,ENTIAR - Entiat River,9/7/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DD735C3,ENTIAR - Entiat River,3/13/2012,ENTIAR - Entiat River,3/14/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DD750C8,ENTIAR - Entiat River,3/15/2012,ENTIAR - Entiat River,3/16/2012,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DD88BF0,ENTIAR - Entiat River,4/28/2013,ENTIAR - Entiat River,4/28/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DD94213,"WENA4T - Lower Wenatchee trap, 2.8km below Mission Creek",5/1/2013,"WENA4T - Lower Wenatchee trap, 2.8km below Mission Creek",5/4/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DD95942,ENTIAR - Entiat River,3/24/2013,ENTIAR - Entiat River,3/25/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DD9FE18,ENTIAR - Entiat River,4/28/2013,ENTIAR - Entiat River,4/28/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DDA0B75,ENTIAR - Entiat River,4/29/2013,ENTIAR - Entiat River,5/1/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DDA30C0,ENTIAR - Entiat River,4/29/2013,ENTIAR - Entiat River,5/1/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DDA355C,ENTIAR - Entiat River,4/25/2013,ENTIAR - Entiat River,4/27/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DDA377B,ENTIAR - Entiat River,4/22/2013,ENTIAR - Entiat River,4/24/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DDA7844,ENTIAR - Entiat River,4/26/2013,ENTIAR - Entiat River,4/27/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DDA86B3,ENTIAR - Entiat River,4/16/2013,ENTIAR - Entiat River,4/16/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DDAE3FC,ENTIAR - Entiat River,4/28/2013,ENTIAR - Entiat River,4/28/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DDAFB7F,ENTIAR - Entiat River,4/26/2013,ENTIAR - Entiat River,4/27/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DDB1C6E,ENTIAR - Entiat River,4/8/2013,ENTIAR - Entiat River,4/9/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DDB28A5,ENTIAR - Entiat River,4/3/2013,ENTIAR - Entiat River,4/3/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DDB54B2,ENTIAR - Entiat River,4/29/2013,ENTIAR - Entiat River,5/1/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DDB6FF8,ENTIAR - Entiat River,5/6/2013,ENTIAR - Entiat River,5/7/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DDB8BE6,ENTIAR - Entiat River,4/28/2013,ENTIAR - Entiat River,4/28/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DE50622,ENTIAR - Entiat River,4/30/2013,ENTIAR - Entiat River,5/1/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DEA8A28,ENTIAR - Entiat River,5/2/2014,ENTIAR - Entiat River,5/2/2014,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DEA993C,ENTIAR - Entiat River,5/1/2014,ENTIAR - Entiat River,5/1/2014,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DEABA1D,ENTIAR - Entiat River,5/2/2014,ENTIAR - Entiat River,5/2/2014,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DEAE98C,ENTIAR - Entiat River,8/13/2013,ENTIAR - Entiat River,8/13/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DEAFDF7,ENTIAR - Entiat River,4/25/2014,ENTIAR - Entiat River,4/25/2014,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DEB626F,ENTIAR - Entiat River,8/9/2013,ENTIAR - Entiat River,8/9/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DEB8AD9,ENTIAR - Entiat River,4/26/2014,ENTIAR - Entiat River,4/27/2014,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DEB9E13,ENTIAR - Entiat River,4/28/2014,ENTIAR - Entiat River,4/29/2014,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DEBD1D8,MADRVR - Mad River (Entiat River watershed),3/5/2013,MADRVR - Mad River (Entiat River watershed),3/5/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DEC94F8,ENTIAR - Entiat River,4/30/2013,ENTIAR - Entiat River,5/1/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DECA546,ENTIAR - Entiat River,3/6/2013,ENTIAR - Entiat River,3/6/2013,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2DEE7D1C,ENTIAR - Entiat River,3/4/2013,ENTIAR - Entiat River,3/5/2013,3,Steelhead,W,Wild Fish or Natural Production,1
